clip_id,"time","text","url",value,workspace_id,user_id,"clip_status","img","text_highlight",text_length
3358,"2012-08-20 14:11:29","%20purchased%20a%20Nikon%20D3100%20about%20a%20month%20ago%20and%20right%20out%20of%20the%20box%20I%20noticed%20the%20Auto%20%28point%20and%20shoot%29%20Mode%20was%20not%20taking%20the%20quality%20of%20pictures%20I%20was%20hoping%20for.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3359,"2012-08-20 14:11:46","I%20chose%20the%20T3i%20over%20the%20Nikon%20D5100%20was%20because%20of%20video%20manual%20focus%20on%20the%20Canon%20and%20also%20the%20Nikon%20D5100%20does%20not%20have%20a%20built-in%20focus%20motor.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3351,"2012-08-20 14:08:19","I%20would%20recommend%20to%20get%20a%20high%20speed%20memory%20card.%20The%20pictures%20at%20full%2018MP%20take%20a%20lot%20of%20memory.%20Better%20get%20some%20means%20of%20decent%20storage%20space%2C%20750-1TB%20hardrive%20will%20do","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3352,"2012-08-20 14:09:39","I%20bought%20the%20T2i%20first%2C%20then%20decided%20to%20upgrade%20to%20the%20T3i.%20%20For%20a%20period%20of%20two%20weeks%2C%20I%20had%20both%20cameras%20in%20my%20possession%2C%20so%20I%20could%20make%20a%20direct%20comparison%2C%20and%20decided%20hands-down%20that%20the%20T2i%20is%20the%20one%20I%20will%20keep.%20%20Why%3F%20%20The%20T2i%20is%20FAST.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,337,214,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3353,"2012-08-20 14:09:39","Canon%20service%20is%20apparently%20better%20than%20nikon.%20Will%20edit%20this%20if%20this%20does%20not%20turn%20out%20to%20be%20true.%20My%20switch%20was%20mostly%20due%20to%20pathetic%20nikon%20warranty%20service.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3354,"2012-08-20 14:10:07","ergonomic%20arrangement%20of%20controls","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3355,"2012-08-20 14:10:07","everyone%20tells%20me%20that%20Nikon%20has%20a%20better%20lenses%2C%20but%20when%20it%20comes%20down%20to%20it%20you%20can%20buy%20any%20lens%20for%20your%20camera.%20the%20600d%20has%20better%20continuous%20recording%2C%20you%20have%20better%20manual%20capabilities.%20after%20a%20lot%20research%20i%20decided%20to%20go%20with%20the%20canon%2C%20i%20went%20with%20a%20t3i%20and%20not%20a%20t2i%20for%20the%20flip%20around%20screen.%20i%20shoot%20in%20awkward%20positions%20sometimes%20and%20it%20defiantly%20comes%20in%20handy.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3350,"2012-08-20 14:08:16","%20went%20for%20the%20T3i%20over%20the%20T2i%20because%20of%20the%20articulating%20LCD%20screen.%20I%20personally%20preferred%20the%20Canon%20T3i%20over%20the%20Canon%20T2i%20because%20of%20that%20one%20reason%20only%2C%20which%20is%20not%20a%20huge%20deal.%20The%20reason%20I%20chose%20the%20T3i%20over%20the%20Nikon%20D5100%20was%20because%20of%20video%20manual%20focus%20on%20the%20Canon%20and%20also%20the%20Nikon%20D5100%20does%20not%20have%20a%20built-in%20focus%20motor.%20I%20am%20sure%20the%20Nikon%20D5100%20is%20a%20spectacular%20camera%20and%20it%20sports%20a%20larder%20image%20sensor%20than%20the%20Canon.%20I%20just%20felt%20in%20my%20opinion%20that%20the%20Canon%20T3i%20was%20the%20best%20deal%20at%20%24789.99%20with%20the%20lens%20kit.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3349,"2012-08-20 14:07:39","Battery%20life%20seems%20to%20be%20very%20good%20-%20longer%20than%20I%20expected.%20%20The%20included%20corded%20battery%20charger%20will%20appeal%20to%20some%2C%20but%20not%20to%20those%20who%20prefer%20the%20travel%20type%20charger%20with%20a%20swing-out%20plug.%20%20This%20is%20not%20a%20professional%20level%20SLR%2C%20but%20it%20performs%20very%20well%20as%20a%20small%2C%20light%20APS-C%20camera.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3346,"2012-08-20 14:06:56","Fast%20start%20up%20speed%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3347,"2012-08-20 14:07:07","No%20audio%20recording%20level%20adjust","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3348,"2012-08-20 14:07:20","I%20especially%20like%20the%20articulated%20LCD%20screen%20on%20the%20back%20of%20the%20camera%20that%20allows%20it%20to%20be%20positioned%20so%20that%20otherwise%20very%20awkward%20camera%20positions%20%28ie%2C%20overhead%2C%20or%20low%20to%20the%20ground%29%20are%20easily%20possible.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3345,"2012-08-20 14:06:36","I%2Cm%20glad%20to%20have%20this%20camera%20it%20has%20everything%20comparable%20to%20canon%20t2%20%201080p%20movie%2C%2014.2%20mp%2C%20502g%20light%20weight.%203%20inch%20screen%20.%20i%20dont%20really%20mind%20the%20230k%20dots%20screen%20its%20very%20bright%20and%20clear%20anyways%20compare%20to%20900+%20dots%20%20.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3343,"2012-08-20 14:06:00","he%20T3i%2C%20however%2C%20adds%20frequent%20and%20unpredictable%20delays%20when%20%22busy%22%20flashes%20in%20the%20viewfinder%20and%20the%20red%20light%20is%20on%20--%20even%20in%20continuous%20mode.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3344,"2012-08-20 14:06:26","the%20quality%20and%20sound%20you%20would%20have%20thought%20I%20used%20a%20real%20video%20camera%20and%20not%20one%20from%20a%20camera","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3341,"2012-08-20 14:05:53","Battery%20life%20is%20not%20too%20great.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3342,"2012-08-20 14:05:55","For%20a%20period%20of%20two%20weeks%2C%20I%20had%20both%20cameras%20in%20my%20possession%2C%20so%20I%20could%20make%20a%20direct%20comparison%2C%20and%20decided%20hands-down%20that%20the%20T2i%20is%20the%20one%20I%20will%20keep.%20%20Why%3F%20%20The%20T2i%20is%20FAST.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3340,"2012-08-20 14:05:53","If%20you%20are%20debating%20over%20the%20T2i%20vs%20the%20T3i%20there%20isn%27t%20much%20that%20is%20different%20it%20is%20preference%20whether%20you%20need%20a%20view%20finder%20that%20moves%20and%20if%20that%20feature%20is%20worth%20the%20extra%20%24100.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",0,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3339,"2012-08-20 14:05:45","The%20lens%20makes%20noises%20when%20you%27re%20recording%20videos%20using%20the%20continuous%20auto%20focus%20function%2C%20and%20sometimes%20it%27s%20not%20very%20accurate.%20If%20you%20buy%20this%20camera%20and%20this%20is%20your%20concern%2C%20you%20can%20simply%20use%20manual%20focus%20which%20is%20not%20difficult.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3338,"2012-08-20 14:05:30","Low%20resolution%20of%20LCD%20screen.%20It%20only%20has%20230%2C000%20pixels%20%28Canon%20t2i%20has%201.02%20million%20pixels%29.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3337,"2012-08-20 14:05:26","user-friendly%20controls%2C%20and%20the%20advanced%20functionality%20that%20Canon%20DSLRs%20are%20known%20for","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3336,"2012-08-20 14:05:06","Easy%20to%20operate.%20The%20buttons%20are%20spread%20evenly%20on%20left%20side%20and%20right%20side%20so%20you%20can%20use%20them%20with%20both%20hands%20quickly.%20For%20Canon%20t2i%2C%20you%20do%20most%20things%20with%20your%20right%20thumb%20that%20slows%20you%20down%20a%20little%20bit.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3334,"2012-08-20 14:04:57","Its%20rugged%20enough%20that%20I%20don%27t%20worry%20about%20breaking%20it%2C%20heavy%20enough%20to%20know%20it%27s%20quality%2C%20but%20light%20enough%20that%20I%20don%27t%20mind%20carrying%20it%20around%20all%20day.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3335,"2012-08-20 14:04:59","Minimal%20shutter%20lag%2C%20good%20low-light%20performance%2C%20nice%20video","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3331,"2012-08-20 14:04:22","%20not%20much%20difference%20betrween%20t2i%20and%20the%20t3i.%20for%20150%20bucks%20less%20I%20do%20not%20need%20a%20rotating%20screen%20and%20other%20minute%20extended%20features.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3332,"2012-08-20 14:04:39","%20Built-in%20flash%20is%20not%20so%20great.%20Also%20when%20taking%20pictures%20on%20wide%20angle%20setting%2C%20lens%20creates%20a%20shade.-%20No%20autofocus%20when%20zooming%20while%20taking%20video%2C%20pressing%20shutter%20button%20half%20way%20focuses%20the%20picture.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,337,214,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3333,"2012-08-20 14:04:54",".%20Light%20weight%2C%20great%20body%20design.%20Even%20with%20my%20bigger%20hands%20I%20can%20handle%20the%20camera%20with%20comfortability.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3328,"2012-08-20 14:03:02","Cons%3A-%20Price","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3329,"2012-08-20 14:03:32","If%20you%20are%20debating%20over%20the%20T2i%20vs%20the%20T3i%20there%20isn%27t%20much%20that%20is%20different%20it%20is%20preference%20whether%20you%20need%20a%20view%20finder%20that%20moves%20and%20if%20that%20feature%20is%20worth%20the%20extra%20%24100.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3330,"2012-08-20 14:04:04","The%20pictures%20looked%20dull%20and%20when%20I%20looked%20at%20the%20original%20file%2C%20I%20noticed%20it%20was%20from%20the%20amount%20of%20grain%20in%20the%20picture.%20%20The%20grain%20was%20drowning%20out%20the%20details%2C%20and%20almost%20made%20the%20picture%20look%20out%20of%20focus.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3326,"2012-08-20 14:02:53","%20%20I%20love%20this%20camera%20as%20it%20does%20a%20good%20job%20of%20taking%20pictures%20and%20is%20not%20very%20heavy.%20%20It%20looks%20like%20it%20should%20be","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3327,"2012-08-20 14:02:56","Built-in%20flash%20is%20not%20so%20great.%20Also%20when%20taking%20pictures%20on%20wide%20angle%20setting%2C%20lens%20creates%20a%20shade.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3325,"2012-08-20 14:02:37","-%20The%2018-135mm%20lens%20is%20a%20nice%20upgrade%20to%20the%20standard%20kit%2018-55mm%20lens.%20Especially%20if%20this%20is%20your%20first%20DSLR%2C%20and%20you%20don%27t%20want%20to%20spend%20more%20money%20on%20lenses.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3323,"2012-08-20 14:01:19","FULL%20HD%20VIDEO%20RECORDING60fps%20HD%20Recording%20%28AMAZING%20slow%20motion%21%29","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3324,"2012-08-20 14:01:53","Almost%20no%20low%20light%20auto%20focus%20%28when%20taking%20long%20exposures%20of%20moon/stars/light%20painting%29","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,339,211,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3321,"2012-08-20 13:59:43","Most%20canon%20lenses%20have%20loud%20autofocus%20motors.%20The%20lenses%20with%20the%20nicer%20USM%20AF%20motors%20are%20too%20expensive.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3322,"2012-08-20 14:01:03","everyone%20tells%20me%20that%20Nikon%20has%20a%20better%20lenses%2C%20but%20when%20it%20comes%20down%20to%20it%20you%20can%20buy%20any%20lens%20for%20your%20camera","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",0,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3320,"2012-08-20 13:58:14","it%20IS%20what%20made%20me%20choose%20this%20model%20over%20the%20T2i.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3318,"2012-08-20 13:56:45","T3i%20over%20the%20T2i%20because%20of%20the%20articulating%20LCD%20screen.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3319,"2012-08-20 13:57:44","My%20only%20issue%20with%20the%20T3i%20concerns%20the%20GRID%20functions.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3315,"2012-08-20 13:55:15","Slower%20than%20T2i%21","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3316,"2012-08-20 13:55:59","The%20camera%20feels%20solid%20and%20is%20easy%20to%20hold%20with%20the%20very%20adequate%20right%20hand%20grip%20that%20has%20a%20rubberized%20cover%20allowing%20the%20user%20to%20maintain%20a%20firm%20grip.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3317,"2012-08-20 13:56:10","makes%20changing%20settings%20very%20simple%20when%20in%20manual%20mode.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3313,"2012-08-20 13:55:02","Slower%20than%20T2i%21","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3314,"2012-08-20 13:55:08","3.%20The%20lens%20makes%20noises%20when%20you%27re%20recording%20videos%20using%20the%20continuous%20auto%20focus%20function%2C%20and%20sometimes%20it%27s%20not%20very%20accurate.%20If%20you%20buy%20this%20camera%20and%20this%20is%20your%20concern%2C%20you%20can%20simply%20use%20manual%20focus%20which%20is%20not%20difficult.4.%20Battery%20life%20is%20not%20too%20great.%20I%20need%20to%20charge%20it%20everyday.%20To%20be%20safe%2C%20consider%20to%20buy%20an%20extra%20Nikon%20EN-EL14%20Rechargeable%20Li-Ion%20Battery%20for%20Nikon%20D3100%20SLR%20and%20P7000%20Digital%20Cameras.Over","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html#",-1,333,212,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3312,"2012-08-20 13:54:56","%20Low%20resolution%20of%20LCD%20screen.%20It%20only%20has%20230%2C000%20pixels%20%28Canon%20t2i%20has%201.02%20million%20pixels%29.%20Sometimes%20when%20you%27re%20viewing%20playback%20you%20may%20need%20to%20zoom%20in%20to%20check%20the%20sharpness%20of%20the%20picture%20or%20do%20it%20with%20your%20computer%20monitor.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html#",-1,333,212,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3310,"2012-08-20 13:53:42","If%20you%20are%20comparing%20this%20camera%20to%20the%20T3i%2C%20get%20this%20camera%3B%20the%20t3i%20is%20the%20same%20camera%20with%20a%20flip%20out%20screen%20and%20adjustable%20volume%20levels%20for%20%24100+","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3311,"2012-08-20 13:54:01","If%20you%20are%20looking%20to%20do%20mainly%20surf%2C%20but%20this%20camera%20BODY%20ONLY%20+%20a%2018-135mm%2C%2055-200mm%2C%20or%2075-300mm%3B%20the%20kit%20lens%20that%20it%20comes%20with%20doesn%27t%20zoom%20far%20enough%20at%20all","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3307,"2012-08-20 13:52:58","turns%20on%20in%20about%201%20second%29","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3308,"2012-08-20 13:53:01","pictures%20looked%20dull%20and%20when%20I%20looked%20at%20the%20original%20file%2C%20I%20noticed%20it%20was%20from%20the%20amount%20of%20grain%20in%20the%20picture.%20%20The%20grain%20was%20drowning%20out%20the%20details%2C%20and%20almost%20made%20the%20picture%20look%20out%20of%20focus.%20%20It%20was%20happening%20whether%20I%20was%20indoor%20or%20outdoor%2C%20flash%20or%20no%20flash.%20%20I%20changed%20the%20cam","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html#",-1,333,212,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3309,"2012-08-20 13:53:31","It%20is%20GREAT%20for%20skate/surf%20video%20because%20of%20its%2060fps%20mode.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3306,"2012-08-20 13:52:44","%20noticed%20the%20Auto%20%28point%20and%20shoot%29%20Mode%20was%20not%20taking%20the%20quality%20of%20pictures%20I%20was%20hoping%20for.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html#",-1,333,212,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3305,"2012-08-20 13:52:43","Fast%20start%20up%20speed%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",0,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3304,"2012-08-20 13:52:29","I%20conducted%20countless%20hours%20of%20research%20on%20Canons%2C%20Nikons%2C%20and%20even%20Sonys.%20%20I%20was%20used%20to%20using%20point-and-shoots%2C%20and%20small%20flip%20style%20video%20cameras%20to%20make%20my%20videos.%20%20I%20looked%20into%20DSLR%27s%20and%20really%20wanted%20a%20canon.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3303,"2012-08-20 13:51:17","this%20is%20the%20ultimate%20walk-around%20lens%20for%20a%20crop%20body%20camera.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3301,"2012-08-20 13:50:27","No%20autofocus%20when%20zooming%20while%20taking%20video","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3302,"2012-08-20 13:50:34","Focus%20in%20live%20picture%20mode%20is%20slow","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3300,"2012-08-20 13:50:14","Built-in%20flash%20is%20not%20so%20great.%20Also%20when%20taking%20pictures%20on%20wide%20angle%20setting","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3299,"2012-08-20 13:49:58","Relatively%20light","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3298,"2012-08-20 13:49:36","situation%20where%20you%20don%27t%20want%20to%20change%20lenses","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3297,"2012-08-20 13:49:26","not%20very%20heavy.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,333,212,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg",NULL,NULL
3296,"2012-08-20 13:49:24","Especially%20if%20this%20is%20your%20first%20DSLR%2C%20and%20you%20don%27t%20want%20to%20spend%20more%20money%20on%20lenses.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3294,"2012-08-20 13:48:43","a%20bit%20expensive","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",-1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3295,"2012-08-20 13:49:13","18-135mm%20lens%20is%20a%20nice%20upgrade%20to%20the%20standard%20kit%2018-55mm%20lens","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t2i.html",1,335,215,"saved","http://ecx.images-amazon.com/images/I/312GAUIKavL._SL160_SL90_.jpg",NULL,NULL
3293,"2012-08-20 13:47:41","The%2018-135%20lens%20is%20nice%20but%20a%20bit%20large.%20Maybe%20its%20large%20thats%20why%20the%20image%20quality%20is%20very%20good.%0A%20%20%20%20%20%20%0A%0A%20%20%20%20%20%20%20%20Help%20other%20customers%20find%20the%20most%20helpful%20reviews%A0%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%20Was%20this%20review%20helpful%20to%20you%3F%A0Yes%0ANo%20%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%20Report%20abuse%0A%20%7C%20PermalinkComment%A0Comments%20%283%29%0A%20%20%20%20%20%20%0A%20%20%20%20%20%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",0,333,212,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3289,"2012-08-20 13:45:37","%20Now%2C%20the%2018.1MP%20sensor","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,333,212,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
3290,"2012-08-20 13:45:52",".It%27s%201080p%20H","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,333,212,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg",NULL,NULL
